package_name,download_count
pytest-xprocess,21065
pyamg,21062
google-cloud-recommender,21060
cdk-watchful,21054
pyobjc-framework-IMServicePlugIn,21052
deeplake,21046
spacy-lookups-data,21045
pytest-datafiles,21038
pyats.connections,21032
pyshadow,21029
pyats.easypy,21026
torch-stoi,21024
npTDMS,21019
oslo.privsep,21019
localconfig,21002
pyramid-oereb,21000
libscrc,20999
sqlalchemy-filters,20999
sqlalchemy-views,20994
collate-data-diff,20984
aridity,20971
pyisbn,20963
pyats.results,20959
cos-python-sdk-v5,20933
storey,20932
pymarkdownlnt,20932
utf-queue-client,20931
pywebhdfs,20928
flameprof,20920
langchain-qdrant,20917
gmsh,20917
eql,20910
pdbufr,20893
quantconnect-stubs,20888
pyats.tcl,20873
hdrhistogram,20863
universal-analytics-python3,20857
dash-iconify,20842
klein,20784
dagster-pandera,20780
pyjdbc,20766
seba-sqlite,20766
flask-simplelogin,20764
llama-index-llms-groq,20754
dbl-discoverx,20753
promptflow-tools,20745
dbt-coverage,20740
dagger-io,20737
ttach,20727
lamindb-setup,20712
retrying-async,20703
cppyy-cling,20701
lightning-cloud,20695
flox,20691
bigdl-chronos,20687
mmhash2,20683
tencentcloud-sdk-python-intl-en,20681
superlance,20677
logfmter,20674
large-image-source-openjpeg,20674
pyats.kleenex,20669
pyddq,20668
edx-toggles,20662
nilearn,20656
tencentcloud-sdk-python-car,20655
integrationhelper,20647
large-image-source-mapnik,20645
types-aiobotocore-bedrock-runtime,20643
openidc-client,20641
sagemaker-containers,20628
sling-linux-amd64,20627
liger-kernel-nightly,20624
pyats.reporter,20620
pyobjc-framework-PubSub,20616
ixnetwork-restpy,20615
apitools,20604
roconfiguration,20602
pcapy-ng,20601
doubles,20600
tencentcloud-sdk-python-afc,20594
domino-code-assist,20578
gwcs,20563
rook,20558
gliner,20551
razdel,20544
mouse,20538
maxminddb-geolite2,20536
ovos-date-parser,20534
pytorch-msssim,20531
alibi-detect,20528
os-ken,20525
gpt4all,20520
pyflattener,20519
pytest-sftpserver,20519
enums,20516
serverlessrepo,20516
pyats.aetest,20504
aws-cdk.aws-apigatewayv2-integrations-alpha,20499
Python-EasyConfig,20492
aerich,20489
aws-cdk.aws-lambda-event-sources,20487
bagit,20484
snowflake-ml-python,20475
astyle,20466
jhashcode,20455
null,20455
esphome,20453
od,20448
proxy-tools,20446
reflex,20440
py-geth,20436
django-markdownify,20433
Aspidites,20428
tuya-device-sharing-sdk,20426
crc16,20423
zope.index,20420
django-multi-email-field,20420
azure-mgmt-maintenance,20419
archivebox,20408
coqui-tts-trainer,20408
whisperx,20403
blurb,20399
ipyvolume,20399
edx-proctoring,20390
soco,20374
reflex-hosting-cli,20372
shelljob,20365
py-securestring,20362
plotext,20351
m2r,20350
jhub-client,20328
waybackpy,20326
libmagic,20302
neutron-lib,20290
dwave-samplers,20282
mkdocs-git-committers-plugin-2,20275
httsleep,20274
teams-ai,20268
edx-auth-backends,20267
tencentcloud-sdk-python-icr,20258
large-image-source-dummy,20248
pyghmi,20241
Resource,20228
mabwiser,20226
stubdefaulter,20216
configparser2,20213
appdynamics-bindeps-linux-x64,20210
quantile-python,20206
torchserve,20197
sqlalchemy-dremio,20192
Pyro5,20190
nflx-genie-client,20187
allure-combine,20173
pyobjc-framework-LocalAuthenticationEmbeddedUI,20166
pyobjc-framework-DataDetection,20165
tbb-devel,20162
classproperties,20162
scan-build,20160
romkan,20154
XBlock,20147
pyobjc-framework-MailKit,20146
BioSAK,20138
finmodels,20134
modelcards,20131
apngasm-python,20116
mlcommons-loadgen,20111
ibm-vpc,20107
mozdebug,20106
mat73,20103
hellosign-python-sdk,20103
symusic,20100
gphotospy,20098
neomodel,20098
explainerdashboard,20098
consolemd,20094
types-attrs,20094
jalali-core,20093
edx-lint,20086
nose-xunitmp,20084
opentelemetry-instrumentation-bedrock,20080
tbp-nightly,20064
optional-django,20059
babelfish,20058
dbnd-airflow-auto-tracking,20057
zenrows,20055
ofxparse,20054
astropy-healpix,20049
rithm,20045
ansys-mapdl-reader,20044
oschmod,20040
flynt,20037
edx-django-release-util,20033
swimlane-connector-exceptions,20028
heroku3,20023
scrapfly-sdk,20020
adbc-driver-sqlite,20019
pylibjpeg,20015
mkl-devel,20015
btctxstore,19994
ElasticECSHandler,19994
globmatch,19993
tf-hub-nightly,19989
knapsack-algorithm,19988
supervisord-dependent-startup,19988
mm,19987
json-fix,19982
tencentcloud-sdk-python-cme,19980
django-background-tasks,19977
pycompilation,19972
humbug,19967
pytest-monitor,19962
deepdiff6,19949
quickchart-io,19946
torchfcpe,19943
quantmodels,19939
tencentcloud-sdk-python-vpc,19937
websockify,19934
sceptre-cmd-resolver,19928
fadvise,19919
lnschema-core,19915
airbyte-source-salesforce,19914
bip-utils,19905
factorio-rcon-py,19893
slimit,19885
easypost,19879
pytest-examples,19877
openssl-ocsp-responder,19870
phue,19865
SQLAlchemy-serializer,19854
webrtcvad,19851
autofaiss,19849
pytest-sentry,19847
jashin,19845
dcicutils,19840
django-nested-inline,19840
newtools,19838
django-fernet-fields-v2,19822
pins,19821
edx-i18n-tools,19819
ubai-client,19816
tencentcloud-sdk-python-tke,19811
construct-classes,19811
cosmpy,19804
large-image-source-openslide,19799
robotremoteserver,19788
noisereduce,19771
django-jsoneditor,19769
Flask-Moment,19766
device-detector,19765
npy-append-array,19763
testcontainers-core,19759
xmlsig,19757
embedding-reader,19754
tencentcloud-sdk-python-tsf,19732
coqui-tts,19729
proxmoxer,19723
bitmap,19715
pdftotext,19713
pysha3,19708
django-db-connection-pool,19708
backoff-utils,19706
lumigo-tracer,19705
fickling,19704
flake8-mypy,19700
sceptre-file-resolver,19691
markdown-exec,19672
toml-fmt-common,19669
mdc,19668
ovsdbapp,19664
tencentcloud-sdk-python-solar,19663
maseya-z3pr,19660
mkdocs-multirepo-plugin,19637
mrx-runway,19634
tencentcloud-sdk-python-cmq,19634
minorminer,19629
pulumi-awsx,19626
skosprovider,19609
llama-index-llms-cohere,19609
cyberdrop-dl,19605
python-quilt,19601
httpx-ntlm,19596
ovs,19590
types-aiobotocore-cloudwatch,19571
tencentcloud-sdk-python-ds,19569
django-admin-tools,19567
pyspc,19566
teamhack-dns,19558
taskiq-dependencies,19550
pyrofork,19538
tencentcloud-sdk-python-ams,19534
konoha,19531
truelayer-signing,19526
esp-coredump,19521
pytest-harvest,19515
label-studio,19513
autodynatrace,19508
terrasnek,19504
bpy,19503
bbot,19501
cfunits,19496
PyMonad,19495
rubicon-objc,19491
azureml-train,19487
diapyr,19486
dataclassy,19484
pylint-protobuf,19479
pyobjc-framework-PHASE,19466
pyqrack,19460
jsonpath2,19458
pyconfigurator,19425
asv-runner,19423
opentelemetry-instrumentation-vertexai,19414
instagrapi,19413
pyshorteners,19407
aioredlock,19406
rebulk,19404
reformat-gherkin,19404
ssm-parameter-store,19403
crudini,19396
udsoncan,19396
zhipuai,19384
featuretools,19383
sphinx-simplepdf,19374
opt-einsum-fx,19371
tencentcloud-sdk-python-ame,19368
front,19359
tencentcloud-sdk-python-bmeip,19359
Geode-Simplex,19359
saq,19355
lagoon,19354
PyAstronomy,19349
shamir-mnemonic,19347
edx-ccx-keys,19346
tencentcloud-sdk-python-tan,19345
tencentcloud-sdk-python-yunsou,19345
large-image-source-nd2,19343
mkdocs-with-pdf,19339
django-celery,19331
morphys,19328
aiohttp-client-cache,19323
pynini,19320
data-dag,19320
aiosql,19318
alpaca-trade-api,19313
mysql-replication,19281
pyobjc-framework-QTKit,19274
tencentcloud-sdk-python-trtc,19271
pyModbusTCP,19269
dbt-vertica,19264
delta-kernel-rust-sharing-wrapper,19253
apkutils2,19253
tencentcloud-sdk-python-apigateway,19253
beets,19245
autoevals,19239
skia-pathops,19239
colorthief,19234
tencentcloud-sdk-python-af,19233
arro3-compute,19228
splunklib,19223
language-tool-python,19212
tzcron,19209
meltanolabs-target-postgres,19204
django-hashid-field,19201
parametrize,19194
iso639-lang,19193
datarobotx,19179
ctwin32,19166
hatch-build-scripts,19154
proto-google-cloud-pubsub-v1,19153
pantsbuild.pants,19140
tmnt-cu101,19136
tencentcloud-sdk-python-kms,19132
patroni,19128
bauplan,19122
skypilot,19115
sqlalchemy-repr,19107
tencentcloud-sdk-python-asr,19105
dvc-gs,19098
aws-encryption-sdk-cli,19096
torchlibrosa,19087
py3createtorrent,19075
os-traits,19067
scode,19066
streaming-form-data,19054
clean-text,19052
epiweeks,19050
torchserve-nightly,19050
urlman,19044
django-uuidfield,19037
zipstream-new,19033
pydoris,19026
revscoring,19025
azure-storage-logging,19022
django-currentuser,19003
mlr,19000
protobuf-decoder,18993
bash-kernel,18992
opentelemetry-instrumentation-cohere,18989
pyrfr,18986
demucs,18983
demjson,18979
hampel,18978
drf-access-policy,18966
aioretry,18959
Morfessor,18959
PyLBFGS,18959
Flask-JSON,18956
xarray-datatree,18951
cumulusci,18950
minBlepy,18949
nanotime,18943
ora2,18939
tencentcloud-sdk-python-msp,18933
angreal,18927
loggly-python-handler,18925
ringcentral,18922
smac,18907
Tubes,18906
tencentcloud-sdk-python-yunjing,18903
wandb-workspaces,18902
pylibmagic,18890
getdaft,18871
demoji,18865
fuckit,18863
pylint-flask-sqlalchemy,18862
mypy-nonfloat-decimal,18862
python-constraint,18862
pytest-spec,18852
syntok,18849
bagpy,18840
rdata,18839
pyobjc-framework-HealthKit,18823
http2py,18820
types-PyJWT,18812
cologer,18809
django-pglocks,18808
pyobjc-framework-MetalFX,18807
pallets-sphinx-themes,18806
pyobjc-framework-BackgroundAssets,18805
openslide-python,18803
pyobjc-framework-ExtensionKit,18800
pyobjc-framework-AVRouting,18797
streamlitfront,18796
contentful-management,18790
soda-sql-core,18784
tencentcloud-sdk-python-asw,18779
pyobjc-framework-SharedWithYou,18777
pyobjc-framework-SafetyKit,18777
tencentcloud-sdk-python-cat,18774
pyobjc-framework-SharedWithYouCore,18772
reproject,18768
plyer,18766
RPi.GPIO,18765
autosar-data,18763
draccus,18761
jsonstreams,18761
Flask-MySQLdb,18759
mmcv-full,18757
pyspin,18756
django-bleach,18750
siphash,18744
bioversions,18740
splut,18737
pysubs2,18735
fysom,18735
audioop-lts,18734
orionsdk,18719
fastapi-versioning,18715
tencentcloud-sdk-python-vod,18715
edx-api-doc-tools,18714
snakemd,18713
twitter.common.lang,18707
celery-singleton,18705
warp-lang,18700
klaviyo-api,18697
colcon-mixin,18694
flake8-secure-coding-standard,18690
pptree,18689
extrude,18677
sqlalchemy-diff,18673
tencentcloud-sdk-python-cfs,18669
large-image-source-gdal,18658
fixtup,18657
timelyOSC,18653
Lurlene,18652
tccli-intl-en,18644
pyrbo,18640
openedx-atlas,18639
stogui,18638
tencentcloud-sdk-python-sts,18638
featurewiz,18630
flake8-2020,18621
python-dxf,18618
pyobjc-framework-ThreadNetwork,18616
passagemath-objects,18614
edx-event-bus-kafka,18608
pipfile,18598
nativecommon,18596
strand,18591
reconfigure,18587
mkdocs-video,18576
mkdocs-static-i18n,18571
jupyter-archive,18571
tencentcloud-sdk-python-tts,18569
pytorch-forecasting,18566
tencentcloud-sdk-python-vm,18566
django-config-models,18558
python-lsp-black,18551
watermark,18542
meld3,18534
dwave-system,18533
event-tracking,18526
scikit-multilearn,18524
xarray-spatial,18512
textual-serve,18509
suntimes,18507
kfish,18507
generic-etl,18502
MNN,18498
tencentcloud-sdk-python-memcached,18495
binsize,18493
djangorestframework-guardian,18490
amazon-dax-client,18479
tencentcloud-sdk-python-dataintegration,18476
marketing-attribution-models,18475
cint,18474
django-easy-audit,18468
mkdocs-render-swagger-plugin,18454
mypy-gitlab-code-quality,18453
scikit-video,18445
actfast,18444
tencentcloud-sdk-python-cvm,18441
affinegap,18424
types-aiobotocore-textract,18423
django-clone,18423
tdewolff-minify,18419
tencentcloud-sdk-python-tmt,18417
conditional,18412
onelogin,18412
base32-crockford,18409
socketIO-client3,18365
gemmi,18363
tencentcloud-sdk-python-lighthouse,18363
amqplib,18360
kaggle-environments,18356
robotbackgroundlogger,18353
english-words,18343
dumbyaml,18338
django-contrib-comments,18336
probeinterface,18326
smqtk-core,18325
warchant-dc-schema,18324
polyfile,18322
tencentcloud-sdk-python-ump,18322
tencentcloud-sdk-python-sqlserver,18314
py-solc-x,18311
fiftyone-db,18310
dependencies,18302
appinsights,18301
certbot-dns-route53,18301
tencentcloud-sdk-python-bmlb,18300
speaklater,18297
currency-symbols,18295
ManimPango,18292
home-assistant-frontend,18282
pytest-flakes,18282
browserstack-sdk,18263
PyBoolector,18262
AHRS,18261
onnxruntime-tools,18248
py-multibase,18246
garth,18241
class-resolver,18234
fake-bpy-module-latest,18232
convertbng,18231
langgraph-cli,18223
gdsfactory,18220
odata-query,18212
jsonapi-requests,18205
dowhy,18204
opentelemetry-instrumentation-qdrant,18204
advocate,18202
django-bitfield,18196
nkeys,18194
abstract-solcatcher,18187
pytest-echo,18187
multisig-hmac,18186
pymiele,18182
opentelemetry-instrumentation-pinecone,18179
recipe-scrapers,18176
django-test-plus,18175
street-address,18173
django-ajax-selects,18173
tencentcloud-sdk-python-ape,18167
tencentcloud-sdk-python-vms,18167
tencentcloud-sdk-python-lp,18164
ansible-navigator,18164
types-itsdangerous,18163
aiometer,18156
aws-cdk.aws-amplify-alpha,18154
pyav,18152
huawei-solar,18152
simpledbf,18141
pytest-docker-pexpect,18141
py3rosmsgs,18140
python-environ,18139
arro3-io,18137
opentelemetry-instrumentation-chromadb,18137
os-vif,18134
twitter.common.dirutil,18129
gocardless-pro,18128
tencentcloud-sdk-python-tms,18128
types-requests-oauthlib,18123
pysnmp-pysmi,18123
soda-sql-spark,18114
mini-racer,18111
opentelemetry-instrumentation-transformers,18082
energyquantified,18076
django-summernote,18076
tencentcloud-sdk-python-iottid,18071
persisting-theory,18064
scikit-misc,18060
amazon-braket-default-simulator,18057
habachen,18050
aiocoap,18044
mailbits,18043
types-aiobotocore-kendra,18039
bitcoinlib,18036
soda-spark,18034
FMPy,18033
edx-django-sites-extensions,18032
tencentcloud-sdk-python-ssl,18030
tencentcloud-sdk-python-tiia,18028
sqlalchemy-history,18027
pyClamd,18026
Flask-Security,18021
ldappool,18018
jours-feries-france,18017
dwave-cloud-client,18016
spider-client,18014
tencentcloud-sdk-python-tsw,18014
Alarmageddon,18013
tencentcloud-sdk-python-live,18004
pygtail,17997
tencentcloud-sdk-python-ssa,17991
tencentcloud-sdk-python-ssm,17989
CyRK,17989
pyvips,17988
graphql-server,17987
tencentcloud-sdk-python-tdmq,17975
tencentcloud-sdk-python-mariadb,17973
tencentcloud-sdk-python-region,17971
swimlane,17965
nc-time-axis,17960
quarry,17944
pytest-responses,17944
cppcheck,17942
asyncio-pool,17942
ERAlchemy,17941
tencentcloud-sdk-python-tione,17939
python-docs-theme,17939
behave-django,17939
tencentcloud-sdk-python-ticm,17937
bigdl-friesian,17931
cdktf-cdktf-provider-github,17930
CT3,17925
django-render-block,17922
serpapi,17920
fintech,17920
types-aiobotocore-stepfunctions,17908
python-twitter,17902
x2paddle,17895
flake8-junit-report,17894
sortedcontainers-stubs,17891
tencentcloud-sdk-python-taf,17888
tencentcloud-sdk-python-rkp,17888
tencentcloud-sdk-python-tiems,17887
PyGeodesy,17883
nbdev-scipy,17883
pytest-mpi,17872
tencentcloud-sdk-python-tics,17868
fastapi-jwt-auth,17864
ufoLib2,17862
google-maps-routeoptimization,17855
tencentcloud-sdk-python-iotexplorer,17852
datarobot-drum,17844
ngboost,17835
edx-rbac,17835
MetPy,17832
langchain-cli,17831
dipex,17825
pypyodbc,17814
flake8-implicit-str-concat,17806
ipycanvas,17806
weave,17804
few-shot-priming,17789
asks,17783
tencentcloud-sdk-python-ecm,17779
xss-utils,17771
http-router,17770
drf-excel,17767
standardjson,17766
drawsvg,17759
jcs,17754
tencentcloud-sdk-python-tiw,17750
tencentcloud-sdk-python-antiddos,17748
django-dynamic-preferences,17741
dagster-duckdb,17740
netapp-lib,17737
basic-rest-endpoint,17731
pygifsicle,17727
slumber,17724
smdebug,17716
py-multicodec,17715
mkdocs-rss-plugin,17713
buildozer,17711
Flask-Classy,17709
fpvgcc,17708
csv2md,17705
sigstore-protobuf-specs,17704
cloud-tpu-diagnostics,17703
pystray,17695
certora-cli-alpha-master,17687
tencentcloud-sdk-python-bm,17676
flask-ngrok,17672
opentelemetry-instrumentation-haystack,17668
async-cache,17665
py2neo,17664
causal-learn,17663
streamlit-chat,17662
tencentcloud-sdk-python-youmall,17661
pyproject-parser,17660
SimpleSQLite,17655
lti-consumer-xblock,17651
django-ace,17650
jumpssh,17647
torch-xla,17636
logilab-common,17633
tencentcloud-sdk-python-tse,17632
snappi,17630
yggdrasil-engine,17629
systemrdl-compiler,17625
tencentcloud-sdk-python-tag,17624
pytest-html-merger,17620
semantic-text-splitter,17616
openstep-parser,17616
chainmap,17615
coverage-conditional-plugin,17612
packcircles,17608
optimum-neuron,17607
pytorch-fid,17607
datacontract-cli,17601
django-registration,17591
cashews,17582
dbnd-airflow-monitor,17580
pyvex,17579
edx-when,17579
tencentcloud-sdk-python-tds,17574
torchio,17571
types-frozendict,17564
liquidpy,17562
tencentcloud-sdk-python-tcex,17561
robotframework-dependencylibrary,17561
grpc-google-logging-v2,17560
boto3-type-annotations-with-docs,17554
aiomcache,17554
python-intervals,17554
tencentcloud-sdk-python-tci,17553
celery-stubs,17553
tencentcloud-sdk-python-cms,17552
graphdatascience,17548
opentelemetry-instrumentation-replicate,17546
pyray,17539
python-vlc,17537
tls-parser,17532
django-cid,17524
cmocean,17521
ml-insights,17518
modal-client,17517
blob,17515
garminconnect,17514
django-tastypie,17502
torchfunc-nightly,17494
WSME,17490
rqdatac,17487
edxval,17486
nbdev-stdlib,17482
tencentcloud-sdk-python-scf,17480
tencentcloud-sdk-python-ocr,17467
sleipnirgroup-jormungandr,17464
tencentcloud-sdk-python-cpdp,17462
dicom2nifti,17459
clarifai-grpc,17459
tencentcloud-sdk-python-iot,17456
tencentcloud-sdk-python-wss,17450
aws-cdk.aws-msk-alpha,17448
openedx-filters,17443
tencentcloud-sdk-python-gs,17440
pyion2json,17434
opentelemetry-instrumentation-llamaindex,17434
airbyte-protocol-models,17428
google-cloud-runtimeconfig,17428
django-bootstrap-v5,17425
pychrome,17424
qasync,17422
svix-ksuid,17421
os-win,17421
hazelcast-python-client,17410
purl,17401
azdev,17399
pytest-servers,17397
tencentcloud-sdk-python-monitor,17383
diffsync,17373
autots,17372
mitmproxy-wireguard,17371
gym-minigrid,17371
deltas,17366
bigdl-spark2,17364
large-image-source-bioformats,17362
mwapi,17359
livekit-plugins-openai,17357
linode-api4,17355
pyhacrf-datamade,17353
qiskit-qasm3-import,17352
types-parsimonious,17352
pysolarmanv5,17351
tencentcloud-sdk-python-captcha,17342
django-prettyjson,17342
cmdkit,17335
azureml-training-tabular,17331
large-image-tasks,17328
google-cloud-quotas,17328
tencentcloud-sdk-python-smpn,17322
tencentcloud-sdk-python-bpaas,17319
astro-provider-databricks,17317
livekit-plugins-silero,17314
hanziconv,17313
sklearn-json,17309
trytond,17304
lets-plot,17299
aiocron,17296
edx-submissions,17292
synphot,17290
a-bigelow.cdk-eventbridge-partner-processors,17289
python-youtube,17283
edx-ace,17280
moderngl-window,17276
types-ldap3,17265
edx-completion,17260
graphqlclient,17259
crawlee,17259
grpc-google-pubsub-v1,17257
vocos,17249
worker-automate-hub,17244
unittest-parametrize,17244
tencentcloud-sdk-python-sms,17242
dagster-gcp-pandas,17241
