target_pkg,confuser_pkgs
deptry,depthy
cron-schedule-triggers,cron-schedule
pyzbar,pyxbar;pytbar;pypbar;pymbar
grandalf,gandalf
types-aiobotocore-rds,types-aiobotocore-drs;types-aiobotocore-ds
prospector,prospector2
plotly-resampler,resampler
dvc-data,data
feast,modelfeast;ffast;flast;tsfeast;feastmo;neast;feast-hive;feat;beast;feats;fcast;frast;genefeast;fest;f3ast;fast
intuit-oauth,oauth
pysqlite3-binary,pysqlite-binary;binary
sk-dist,dist;sk;ss-dist
baby-steps,baby;babysteps
hype-html,html
model-index,modelindex;index
caldav,aiocaldav;types-caldav
localstack,localstack-snapshot;localstack-utils;dummy-localstack;pytest-localstack
nr.util,nrfutil;nr-util
gherkin-official,gherkin
pytest-subprocess,pytest-stubprocess
tox-gh-actions,tox-gh
uuid7,uuid1;uuidt;uuid0
snowplow-tracker,tracker;snowplow
alibabacloud-tea,alibabacloud-tea-assert;alibabacloud-tea-py2;tea;alibabacloud-tea-sse;alibabacloud-tea-console;alibabacloud-tea-rpc
entsoe-py,entsog-py
pystow,pystop;pystob;pysto;pystol;pystog
dodgy,dodge;doggy
airbyte-cdk,cdk;airbyte-cdk-test;airbyte-cdk-velocity;airbyte-cdk-bootstrap
timeago,pytimeago;simpletimeago
stamina,statina
throttlex,throttled;throttle
waiting,mojo-waiting
pyvim,pypim;pydim;pyviz;pyvlm;pyim;pyv6m;pyvid;pyvims;pyrim;pyvium;pyaim;pyfim;pyvix;pyhim;pylim;pyzim;pyvi;pysim;pywim;pynim;pyvem;pyvit;pyvin;pyvpm;pyvmm;pyvie;pvim;pytim
sphinx-sitemap,sitemap
tsx,tsfx;lsx;tsxml;tfsx;stx;wsx;isx;tsf;tsv;tsg;txs;tsr;psx;tsax;tsk;tsq;tsu;sx;ts2;thx;tsm;twx;tmx;tshx;esx;tsc;t5x;tsp;tfx;pyttsx;tse;tex;xsx;tux;tsh;tx;asx;dsx;tgx;tss;tlsx;ssx;fsx;csx;tsl;tsw;ts3;tax;rsx;trx;tsd;tkx;jsx;ts;tlx;tst;tcx;tdx;tbx
nr-stream,stream;np-stream;nr.stream
teamcity-messages,teamcity-messages-extra;messages
Red-DiscordBot,red
faust,fault;fcust;fasst;kaust;saust;fast
mdformat,mdformat-config;sdformat;mdformat-toc;dformat;mdformat-mkdocs;mdformat-black;mdformat-web
iso4217,iso-4217
dol,dos;dog;dal;tol;yol;eol;dolfen;xdol;dolon;col;dollop;doc;pydol;ct-dol;ftpdol;dola;dolo;zol;doloop;do;dolg;dou;doe;dod;dvol;drl;doy;wol;dolce;dolby;ddl;d2l;dom;dob;bol;dpl;dot;dql;dml;gol;dwl;doo;dolos;doh;don;dop;dov;dolipy;dl;dolus;dolpa;docl;dolibs;dox;sqldol;odl;doless;dool;dolib;dcl;aidol;pdfdol;sshdol;idol;doq;dlo;vol;mol;dolang;dolma;s3dol;pol
import-deps,deps;import
argparse-dataclass,dataclass
matrix-client,client
python-osc,python-asc;python-bsc;python-sc
docdata,djcdata;dodata;doc2data;locdata
typeapi,hypeapi;typedapi
punpy,punsy;unpy;munpy;puepy;pumpy;pupy;pwnpy;sunpy;puzpy;pinpy;funpy;pulpy;panpy
comet-maths,maths
tableschema,tableschema-pandas;jsontableschema;tableschema-sql
GPUtil,gputils;iputil;cputil;gptutil;grutil;mputil;glutil;gcputil;putil;sputil
abnf,rbnf;gbnf;kbnf;abna;bnf;abfn;tbnf;ebnf;abf
localstack-client,client
Cartopy,cortopy;carto;cantopy;cartpy
pyteomics,pyteomics-utils;pythomics
treelite-runtime,runtime
embreex,embree
nr-date,nr.date;fr-date
docstr-coverage,docstr
itables,bitables;vitables;htables;itable;iptables
Metaphone,megaphone
tach,tache;tack;tacp;mach;tash;bach;tacv;tasch;tac1;tacl;taco;tact;yach;zach;tacs;each;taca
segno,sengo;segna;sego;seno;segno-ui;seano
sqlean.py,sqlean-py;sqlean
verspec,vegspec
pydantic-xml,pydantic-xml-converter;pydantic-xml-extension;pydantic-xmlmodel
zha-quirks,zha
infi.systray,infi
python-barcode,barcode;python-brcode
oslo.context,context
maybe-else,maybe
python-logstash,logstash
wikipedia,wikipedia-parser;wikipedia-zh;wikipedia-ql;wikipedia-sections;wikipedia-tools;wikipediabase;wikipediasummary;wikipydia;wikipedia-ner;wikipedia-searcher;jikipedia;wikipedia-cli;pywikipedia;wikipedia-tool
certipy,certpy;certipy-ad;sertipy;vertipy;certspy
nglview,glview
more-click,more
PyDrive,pydriver;pygdrive;pdrive;pgdrive;pydrivelist
pyiotools,pbiotools;pycotools;pyrotools;pyisotools;pyiptools
lazy-imports,imports;lazy-import
swig,swsg;swg;swip;swing;swin;swis;twig;swim;swigex;swag;stig
pem,nem;pemo;pyem;fem;pez;sem;pgm;pemacs;pemjh;pkm;psm;pemdas;pec;pim;pqm;pew;pzm;pfm;ped;ptm;pm;pee;per;pam;gopem;bem;pema;cem;pum;pme;pwm;mem;xem;pe;pev;rem;pmem;kem;pemap;pemi;pmm;perm;pen;pdem;pbm;peb;pea;pym;oem;pel;ppm;pemjax;pek;phem;gem;pcm;pebm;pet;tem;pef;prm;prem;epm;opem;jem;hem;pxm;lem
sphinx-toolbox,toolbox
elasticsearch8,elasticsearch9;elasticsearch2;elasticsearch1
zigpy-znp,znp
openqa-client,openqa;client
fcm-django,fcm
zigpy-deconz,zigpydeconz
sttable,ttable;testtable;sttable2
mike,minke;datemike;mikeplus;miketest;mile;mikepdf;mite;ike;jike;miki;muke;miku;moke;mikm;ipmike;mikemech;mikedoc;mime;mikeio;miko;tike;mkie;mice;mikelib;mikelint;dike;mine;notmike;mik;bike;pike;myke;like;make;mikesh;mikecore
pip-check,pih-check;pipecheck;pipcheck;ip-check
submitit,submitit-tools;submititnow;hydra-submitit;submitit-chronos
azure-monitor-ingestion,azure-monitor
progressbar,myprogressbar;progressbarpy;pyprogressbar;progressbars;cli-progressbar;progressbar-simple;progress1bar;progressbar-easy;py3-progressbar;ipyprogressbar;taskprogressbar;wfprogressbar;jupyter-progressbar;basicprogressbar;progressbar-latest;progress-bar;ipy-progressbar;stprogressbar;concurrent-progressbar;console-progressbar;progressbar3;strprogressbar;bits-progressbar;csv-progressbar
mujoco,loco-mujoco;ma-mujoco;mujoco-dev;mujoco-utils;mujoco-maze;mumoco;pymujoco;mujoco-ar
pdfrw,edfrw
imutils,xmutils;vmutils;iautils;cmutils;emutils;fmutils;gmutils;simutils;wmutils;nmutils;inutils;imutils2;eimutils;iputils;mutils;idutils;imgutils;iutils
PyUtilib,pyutilb;pyutillib
nanobind,nanobindgen;nanowbind
tskit,dskit;tmkit;taskit;tsnkit;tykit;askit;tsvkit;tokit;rskit;ttskit;sskit;tikit;twkit;kskit;jtskit;tfkit;nskit;tkkit;pskit;mskit
algokit-utils,algokit
pinecone,notion-pinecone;pinecone-io;aiopinecone;pinecone-pulumi;apinecone;pineconeutils;pynecone;pinecone-cli;pinecore
async-asgi-testclient,asgi-testclient
bellows,bellow
apiclient,sapiclient;wapiclient;api-client;hapiclient;apyclient;epiclient;dapiclient
python-binance,python3-binance;python-binance2;binance
graphitesend,graphitesender
django-localflavor,localflavor
lpips,lpipe;lpips-j;lips;lpips-jax;lpip
xmlrunner,mlrunner
missingpy,missing-py
pygad,pyga;pynad;pypad;pygat;pygav;pygod;pygas;pygar;pymad;pyhad;pydad;pygamd;pygada;pysad;pygadmpa;pyga4;pygan;pyoad;pyvad;pygrad;pygac;pygda;pygadm;pycad;pywad;pygads
pandas-profiling,profiling;pandasprofiling
google-cloud-scheduler,cloud-scheduler
catkin-pkg,pkg
wait-for,wait-for2;wait
demes,memes;demesdraw;dems;demos
python-json-config,json-config;py-json-config
pycnite,pynite;pycite
lsprotocol,ltprotocol;sprotocol;pylsprotocol
aiopg,aiop4;aiopgx;airpg;aiops;aiotg;aiopy;aiopo;riopg;aiop;aiopb;aiopm
python-whois,py-whois;pythonwhois
pamela,pamel;pymela
ordereddict,cyordereddict
typeshed-client,client
whatthepatch,types-whatthepatch
google-cloud-dns,cloud-dns;google-cloud-dms
pynose,pynrose;pyrose;pypose;pycose;pynoise;pynote;pynode;pynfse;ipynose;pynos;pynosh
curies,curves;curie
django-modeltranslation,modeltranslation
utm,ugtm;urm;utd;ntm;ulm;atm;utc;wtm;vtm;ptm;uom;utp;utz;pyutm;utk;uts;uta;utmcon;ktm;qtm;uto;uti;stm;htm;itm;tm;utr;ucm;gtm;uth;um;ztm;ctm;uam;utmp;utmos;utl;ttm;umm;uhm;mtm;ubm;utt;ut;utx;uvm;dtm
django-tables2,djangotables2;django-tables3;django-tables
asteroid-filterbanks,asteroid
aiohttp-socks,aiohttp-socks-connector;aiohttp-socksx;socks
pulp-glue,pulp-glue-gem;glue;pulp-glue-maven
fairscale,airscale
datetype,datatype
deepeval,deepevals
lazy,lazyfeed;lazytask;lazycls;lazympl;laze;laby;lazr;laz3;lazychef;lazycms;lazo;lazyvpn;lazydata;lazyjson;git-lazy;lazymath;lazypr;lazydiff;lazymap;lazyauto;glazy;lazyeval;lazyasd;lazi;laz;lazyplot;lazycsv;lazyins;lazylist;lazyxml;lazycli;lazycon;lazyapi;lazydict;lazyprop;lazypp;lazydog;lazylog;lizy;lazycode;lazyseq;lazygit;lazydev;wazy;laizy;lazyme;lazyface;lazy-python;lasy;lazytui;lazyad;lazy-nlp;lazytext;qlazy;lazyfast;lazyhttp;lazytime;lazy-qa;lazylib;lazyinit;lazym;lazydocs;lazyops;lazyds;i-lazy;lazyconn;lazycat;lazyconf;lapy;lazypkg;lazynote;lazycred;lazyml;lazydep;lazyargs;kazy;lazydoc;lazydock;lazynet;lazymux;lazytree;lazymake;lazy-k;lazyt;fazy;lazydl;lazyopt;imlazy;so-lazy;lazy-ci;lazydf;hazy;lazyfile;lazytype;lazygrid;lazysql;lazy-git;lady;lazyload;plazy;purelazy;lazyr;boolazy;eazy;lazyiter;lazyfunc;lazymp;lazybox;lazy-ops;lazysdk;lazy-set;lazypy;lazybot;lazy-rpc;lazycats;lazyfit;lazyfe;lazytool;lazybone
visitor,visitorcounter;django-visitor;json-visitor;file-visitor;visitors;visitor-stats
justbases,justbases-string;justbases-gui
jbxapi,zbxapi
torch-geometric,geometric
Glances,glancer;glances-api;glance
maya,raya;mata;cwmaya;ciomaya;mayavi;maka;mama;baya;mayat;saya;meya;mayo;mana;mayatk;faya;mara;maca;mayacv;zaya;mava;mayatest;naya;moya;mayacal;mapa;kaya;libmaya;fmaya;pymaya;aya;mayalabs;may;maya-sdk;mayaff
djangorestframework-csv,djangorestframework-csv-3
fastdiff,astdiff
oci-cli,loci-cli;oci-client;cci-cli;ocf-cli
cdktf,cdktg
imap-tools,imap;imas-tools
dvc-objects,objects
pytest-vcr,pytest-ver;pytest-vcs
backports-abc,types-backports-abc
pyproject-flake8,pyproject
patch,tomlpatch;pitch;mini-patch;patch-env;patchmix;tarpatch;subpatch;spatch;patchify;ppatch;watch;plypatch;patchit;patch-conv;petch;katch;natch;javapatch;patchlib;ldpatch;xatch;patchguard;pyropatch;dispatch;yaml-patch;patchly;patch-cli;yapatch;ndpatch;patchviz;pick-patch;tagpatch;patchright;text-patch;datapatch;pbatch;cowpatch;ninepatch;parsepatch;patchme;patchpanel;pdpatch;pwatch;imgpatch;patchfly;patche;patch-api;slashpatch;datch;patchutils;patchtools;patchtool;patchdiff;pypatch;patchcomm;auto-patch;graphpatch;patchview;patchman;patchpy;patchlab;pytch;patchpyro;diffpatch;patchboard;latch;hotpatch;catch;patchxl;qatch;match;pip-patch;git-patch;patchbay;redpatch;json-patch;enum-patch
easydev,easydeb;easydes
mlserver,mlserve;xlserver;myserver;mlserver-tempo;mlxserver;m-server;easymlserver;htmlserver;plserver
pycaret,pycarot;pycart;pycadet
httpx-cache,cache
bzt,jzt;bct;ezt;bet;bz;bpt;bzz;mzt;czt;bmt;bst;bat;byt;zt;btt;bzr;bzp;bqt;but;bit;rzt;blt;bkt;azt;bt;brt
anyconfig,manyconfig
PyAudio,pyaudiodevice;pyaudi;praudio;pyaudiopdf;pyaudioreader;pyaudiotools;pyaudio-helper;pyaudio-wheels;pyaudiocook;pyaudioai;pyaudiobook;pyaudioconvert;pyaudiogame;types-pyaudio;paudio;pyaudiotoolbox;mixer-pyaudio
dvc-render,render
args,mapargs;iargs;argy;rags;argp;easyargs;fastargs;argc;arms;datargs;cvargs;argos;cmdargs;argv;arus;pyargs;pyxargs;argsy;argslib;argsls;aegs;argus;argi;argsdict;arls;blargs;argser;tuiargs;metargs;aaargs;cargs;dtargs;kwargs;arts;fileargs;dcargs;rgs;argshell;argscall;autoargs;xargs;nestargs;arcs;propargs;lazyargs;ezargs;argset;argx;docargs;arps;yargs;clargs;aros;orgs;typeargs;argson;yamlargs;duckargs;defargs;argz;lrgs;argspython;aigs;arfs;cli-args;arges;get-args;argsrun;arg;ares;specargs;oargs;envargs
clvm-tools-rs,klvm-tools-rs
usearch,psearch;yousearch;ssearch;zsearch;vsearch;gsearch;msearch;docusearch;qsearch;musearch;wsearch;osearch;bsearch;xsearch;upsearch;jsearch
pytest-isort,pytestisort;pytest-sort
sqltrie,sqltree
roboflow,riboflow;roboflowtest;roboflow-yolo;roboflo;roboflowoak
google-cloud-asset,cloud-asset
embedchain,embedchainai;embedchain-albert;embedchain-one
cron-converter,converter
copier,copyer;copper;copter;copied
tabula-py,tabula;fabula-py;tabularpy
impacket,neroimpacket;gmpacket
moderngl,modernal
pulp-cli,pulp-cli-gem;pulp-cli-maven
pyannote.audio,audio;pyannote-audio
primePy,prime;primapy;primpy;pridepy
tdigest,qtdigest;digest;python-tdigest;tdigest-rs;mdigest;pytdigest
simplejpeg,simplepeg
toolium,smart-toolium
line-bot-sdk,linesdk
chromedriver-autoinstaller,chromedriver;autoinstaller
tencentcloud-sdk-python,tencentcloud-sdk-python-mqtt;tencentcloud-sdk-python-ft;tencentcloud-sdk-python-ca;tencentcloud-sdk-python-mrs;tencentcloud-sdk-python-ioa;tencentcloud-sdk-python-ess;tencentcloud-sdk-python-bh;tencentcloud-sdk-python-config;tencentcloud-sdk-python-partners;tencentcloud-sdk-python-cds;tencentcloud-sdk-python-ig;tencentcloud-sdk-python-ext;tencentcloud-sdk-python-bi;tencentcloud-sdk-python-zj;tencentcloud-sdk-python-hai;tencentcloud-sdk-python-cdc;tencentcloud-sdk-python-dlc;tencentcloud-sdk-python-mall;tencentcloud-sdk-python-ie;tencentcloud-sdk-python-tem;tencentcloud-sdk-python-iap;tencentcloud-sdk-python-apm;tencentcloud-sdk-python-eis;tencentcloud-sdk-python-cfg;tencentcloud-sdk-python-im;tencentcloud-sdk-python-wav;tencentcloud-sdk-python-iss;tencentcloud-sdk-python-rum;tencentcloud-sdk-python-eb
rdt,rdx;rpt;fdt;rct;udt;rdk;dt;rdv;zdt;rft;rnt;ldt;rdo;rst;rt;rrt;rbdt;radt;jdt;cdt;gdt;rdf;rdp;rdm;rd;rtt;rdct;ydt;rkt;crdt;hdt;edt;ret;r2t;kdt;rdd;rwt;rbt;tdt;rut;rzt;rdu;ridt;rat;pdt;rtd;mdt;idt;rdr;rdl;drt;rdot;rda
ropwr,roper
Janome,nanome
check-manifest,manifest
oletools,onetools
yandex-query-client,query-client
highspy,high5py
nvidia-cuda-nvcc-cu12,nvidia-cuda-nvcc-cu112;nvidia-cuda-nvcc;nvidia-cuda-nvcc-cu11
single-source,single;source
nmslib,smslib;ngslib;nmsli;rmslib;nxslib;ndslib;nrslib;mslib;nslib
decord,dcord;decore;eva-decord;decora;decor;decorr
attrs-mate,mate
phpserialize,phpserialize3;libphpserialize
ansible-base,base
python-graphql-client,py-graphql-client;graphql-client
M2Crypto,mycrypto;mmcrypto;tornado-m2crypto;mlcrypto
edit-distance,edit
sphinx-jinja2-compat,sphinx-jinja2
django-auditlog,djangoauditlog;django-audit-log;auditlog
imath,imat;xmath;irmath;nmath;tmath;vmath;jmath;mmath;fmath;hmath;ipath;gmath;emath;wmath;imate;pmath;dmath;qmath
petl,pekl;petk;etl;pedl;perl;retl;setl;petlib;ketl;detl;pyetl;pety;petlink;pets;vetl;pytl;peal;pevl;cetl;peel;ptl;peto;pel;uetl;petlx;tspetl;pebl;pypetl;pete;petal;putl;pet;zetl;peth;getl;pntl
faiss-gpu,faiss
tensorly,tensorly-quantum;tensorlm;tensorly-viz;tensorpy;tensorly-gcp;tensorly-torch
paddleocr,paddleocr-convert;easypaddleocr
ipyparallel,pyparallel
td-client,td;client;htd-client;rd-client;od-client;tdmclient;tz-client
bce-python-sdk,bge-python-sdk;python-sdk
unicode,unicodeit;rotunicode;unicodeset;font-unicode;unicodec;unicodecheck;img2unicode;unicode-tex;unicode-tr;anicode;emoji-unicode;unicodeutil;unicode-age;unicodeart;unicode-write;unicodeblocks;unicodex;unicode-babel;unicoder;unicodeblock;unicodetext;pyunicode;unicodes;unicode-ids;unicodescript;unvcode;unicore;tfunicode
workos,horkos
pyannote.pipeline,pipeline
django-nested-admin,djangoadmin
plux,lux;alux;plex;paux;plur;plcx;tlux;flux;pylux;pmux;plix;plug;plu;plox;plut;plus;pyux
django-mysql,django-mssql;django-mosql
pydantic-factories,factories
pyperform,pypeform
cached-path,cached
bezier,belier;bezierview;bezierfit;beziers;pybezier;beizer
asyncer,rsyncer;fsyncer;asynker;asyncer-slim;asyncur;asynces;asyncr;asynctr;asynced
art,trt;xart;vrt;agt;artnex;artbox;ant;artkit;fkart;rat;artxy;tspart;mrt;brt;asrt;artile;arf;arts;gbart;sciart;fcart;arb;aart;artlib;artext;artist;arte;krt;xpart;ipart;arta;aft;arat;artice;artis;pgpart;art-dl;artix;ort;artie;bchart;artem;arr;pyart;artes;impart;mosart;mart;grt;popart;mlart;visart;at;adrt;nart;xbart;arl;decart;rt;ecart;stuart;avt;irt;rpart;urt;redart;amt;dstart;hart;artipy;arst;alart;apart;azt;youart;drt;art-python;chart;aurt;tmart;hobart;a2t;artux;arv;abt;ari;heart;aprt;nuart;xrt;att;are;dpart;vbart;cart;arn;xdart;aet;diart;arh;regart;binart;rexart;aqt;artron;airt;iart;assart;artest;ait;bart;artcat;ar;hrt;artpy;artpop;prt;crt;arx;dhart;arc;xlart;uart;acrt;arti;a3t;robart;atr;nrt;pyxart;artyui;mozart;aert;artof;aort;dart;artmr;frt;rrt;ark;arp;alt;arg;start;aat;xy-art;artap;kipart;svart;artan;artsem;artus;artify;tuxart;arth;ard;aru;fart;aot;istart;tart;artk;scart
mailchimp-transactional,mailchimp;transactional
fredapi,redapi
inform,inford;pinform;ioform;infor;minform
cowsay,cowsay-py;pycowsay;crowsay;cowsay-python
RTFDE,rtfd;rtide
OpenCC,openc3;opencc-gui;opencc-python;openfc;opencce;openct;openqc;opentc;opencg;openccm;openccbinary;openci;opencf;openccpy;opencc-test;openoc;pyopencc;opencc-py;openxc;openc2;opendc;ds-opencc
crontab,crontab-ng;aiocrontab;cccrontab;crontabber;crontabs;crontab-py;dj-crontab;local-crontab;pytest-crontab;pycrontab;krontab;crostab;flask-crontab
dm-control,dm
asr-evaluation,evaluation;asr
mailchimp-marketing,mailchimp
sqlalchemy-migrate,migrate
Quandl,quanda;quandlpy
cloudwatch,cloudwatchlogger;cloudwatch-logging;py-cloudwatch;cloudwatcher;statsd-cloudwatch;cloudwatch-robot;cloudwatchmon;celery-cloudwatch;cloudwatch-metrics
spotipy,spotipylist;spotipy-tui;spotiphy;spotipy2;spotipy-random;spotipy-pandas;spyotipy;aiospotipy;spotdipy;spotipy-cli;spoti.py;rrspotipy;spotrpy;fakespotipy;spotify;spotiply;spotipyio;hspotipy;spotipyss
appier,happier;scrappier;appie;appver;arpier;applier
Whoosh,woosh;whooshy;shoosh
pyvista,pylista;pyaista;stpyvista;astro-pyvista;pytest-pyvista;pyvistaqt;pyvista-gui;pyvisca
tf2onnx,tf2onnxnightly
ttictoc,xtictoc;tictoc
lazr.uri,uri;lazr
click-aliases,aliases
aws-cdk.aws-iam,aws-cdk.aws-oam;aws-cdk.aws-ram
tapipy,tappy;hapipy;taipy;tapispy;gapipy;sapipy;apipy
reportportal-client,client
google-search-results,google-search
daal,dal;dual;daul;kaal;vaal;jaal;taal;dral;daab;daam;deal;dial;daa;daac;baal;daas;daml;dsal;dabl;faal;daak;daalab;dazl;daar;pydaal
psycopg-c,c
databricks-pypi-extras,databricks-pypi
basicauth,basic-auth
pygls,pysls;pygis;pygl;pycls;py2ls;pybls;py-ls;pygll;pygle;pyghs;pygus;pygsl;pyjls;pygla;pymls;pygas;pygds;pyls;pyols;pgls;pywls;pylgs;pygly
fastapi-slim,slim
pydomo,pydoro;pydomotic;pydojo;pyfomo;pydemo;pysomo;pydomosed;pycomo;pymomo;pydmo;pydoo
svgelements,svg.elements
stomp.py,stompypy
nestedtext,py-nestedtext
mapz,mopz;mapo;maz;map2;mapq;masz;marz;map;map4;mapd;mapa;mapi;maps;heatmapz
cmarkgfm,pycmarkgfm
ipython-autotime,autotime
pyvalid,pyvalidify;pwvalid;pyvalidate
unidic,unidip;unidic-combo
glcontext,gcontext
tika,pytika;vika;tka;tikatko;lika;taika;tia;tikapi;tima;rika;tik;tina;tiva;tiky;tikz;tike;optika;aika;tisa;tiko;toka;fika;atika;tira;tifa;tikka;tika-app;tiki;tikapy;ika;tikatree;tikv
imodels,xmodels;dmodels;imodelsx;smodels;nmodels;zmodels;ivmodels;models;qmodels
pylink-square,square
tox-py,top-py;toxopy
tidyexc,tidyexp
gspread-formatting,formatting
alexapy,alex-py
pandoc,pandoc-math;pandocmk;pandocpm;pandoc-plus;pandoctools;live-pandoc;pandoo;py-pandoc;pardoc;pando;pandoc-jinja;pandocproj;pandoc-cover;pandoc-flow;pandocx;pandoc-attrs;webpandoc;pyndoc;pandoc-pdf;catpandoc;pandos
bumpver,pybumpver;bumper
urlextract,url-extract
mailjet-rest,mailjet
pythran,fluidpythran;pytyran
bytechomp,bytecomp
GDAL,dal;gval;gdal-sid;gdalinfo;pdal;gdalwrap;mdal;gal;gdas;gddl;gdax;nogdal;gdalos
googletrans,googletranslite;googletranslate;googletrans-python;googletrans-temp;googletrans-modified;mygoogletrans;aiogoogletrans;googletransx;googletrans-wheel;googletrans-sw;googletransfork;googletrans-di;simple-googletrans;google-trans;googletrans2;googletrans-py;py-googletrans
pybel,pybe;pybcl;pybee;pygel;pyble;pypel;pybela;pyebl;pybel-cx;pybea;pybelt;pydel;pytel;pybhl;pyrel;pybel-git;pybtl;pybem;pybec;pybgl;pybol;pybet;pybell;pybex
single-version,single;version
pytask-io,pytask
pyeapi,pycapi;pyeupi;py2api;pynapi;pytapi;pylapi;pyeapi-fork;pyjapi;pypapi;pyhapi;pyesapi;pyreapi
python-mimeparse,pythonmimeparse;mimeparse
target-hotglue,target
lomond,lomonds
astar,astars;astir;antar;astar1;kstar;aster;aestar;pstar;sstar;dstar;star;asar;asgar;rstar;astar-python;lstar;fstar;abstar;mstar;cstar;asta;astax;ashar;astr
reg,linreg;regia;rge;regi;re2;regent;gitreg;webreg;sreg;bpreg;region;res;dvreg;rez;reglog;regbot;regtag;regipy;ndreg;regml;reb;tikreg;treg;regxy;rel;rvg;coreg;regx;regreg;regrex;qreg;dtreg;regps;ret;preg;meg;regy;mapreg;resreg;logreg;glreg;rug;ree;regit;rege;rem;genreg;rsg;reggia;rtg;rec;veg;reggy;req;symreg;regret;regmod;regg;regs;rew;regpy;regsyn;rej;rer;regart;regli;regseg;ren;regot;regal;rep;ereg;rcg;eeg;ref;regme;rea;deg;rig;rego;rev;direg;regexp;svreg;regta;regobj;imreg;rpg;red;regpol;rei;brreg;rrg;regext;regd;imgreg;regfmt;regens;rag;segreg;lcreg;seg;taoreg;mdreg;rlg;ceg;reggae;frereg;regis;regmap;rgg;regref;eg;r2g;regim;rega
qiskit-aer,aer
pydevd,pydevd-odoo;pydead;pydevf;pydeid;pydevdtk;pydev
pycarlo,pyarlo;pycargo;pycarla;pycarol;pycarl;picarlo;pyaarlo
fauxfactory,pytest-fauxfactory
dockerfile,dockerfile-compose;dockerfile-sec;dockerfile-gen;dockerfile-generator;dockerfileparser;dockerfile-kernel;pydockerfile
compressed-rtf,rtf
git-python,gig-python;gat-python;xgit-python;git-py
dynamo-pandas,dynamo
jsonpath,jsonpath-rs;liquid-jsonpath;jsonpath-cli;jsonpath-tp;jsonpath-sh;jsonpath-flatten;jsonpath-ext;pjsonpath;pyjsonpath;jsonpath-ig;ujsonpath;jsonpath-kv
bel-resources,resources;bel
img2pdf,im2pdf
pylama,pylam;pylana;pypama;pyjama;pyyama;pyama;pygama;pylava;pyrama;pylaia;pyllama
smllib,svllib;smslib;sdllib;syllib;tmllib;sqllib;qmllib;mllib;emllib;sm-lib;jmllib;srllib;sllib
bag,bagcat;bal;zag;bao;mag;bg;cag;bog;gymbag;bqg;aag;dbag;lag;jbag;logbag;bagga;bago;bagua;bdbag;bab;bng;bat;bug;bgg;bagbag;onebag;bagel;nag;airbag;blag;bau;nbag;ban;bar;bang;sqlbag;baz;rag;pygbag;bfg;bagent;brag;bpg;big;hag;kitbag;scibag;bcg;tag;bap;bax;bas;bagels;vag;baa;balg;pag;wag;bay;ba;mixbag;bae;bak;ag;embag;bags;baf
nutter,butter;notter;mutter;rutter;nitter;netter;nuttel;gutter;cutter;natter;utter
prometheus-async,async;prometheus
vaderSentiment,vader-sentiment
ds2,d2;d42;dsh;ds82;dsc;dsh2;ds2g;dsv;dsr;dl2;dsl2;ds;dsx;gs2;dsf;ds3;ts2;dsu;dsm;dsq;dso;dsw;db2;dss;dsk;dp2;d2s;fs2;dse;dsd;drs2;dsa;ps2;dsb;dst
metricspaces,metricspace
pyhdb,pysdb;pyhub;pygdb;pyedb;py3db;pyqdb;pyjdb;pyndb;pymdb;pyfdb;pyhdl;pyadb;pycdb;pyrdb;pyhdf;pytdb;pyhjb;pypdb;pyodb;pyddb
